Num1,Sign,Num2,Equals,SIGN_ADD,SIGN_SUB,SIGN_MULT,SIGN_DIV
34,*,8,272,0,0,1,0
60,/,82,0.731707317,0,0,0,1
75,+,0,75,1,0,0,0
96,-,68,28,0,1,0,0
92,*,50,4600,0,0,1,0
90,/,63,1.428571429,0,0,0,1
25,+,34,59,1,0,0,0
9,-,58,-49,0,1,0,0
90,*,100,9000,0,0,1,0
3,/,18,0.166666667,0,0,0,1
64,+,52,116,1,0,0,0
82,-,77,5,0,1,0,0
22,*,56,1232,0,0,1,0
97,/,7,13.85714286,0,0,0,1
36,+,65,101,1,0,0,0
92,-,37,55,0,1,0,0
65,*,47,3055,0,0,1,0
42,/,7,6,0,0,0,1
81,+,30,111,1,0,0,0
28,-,81,-53,0,1,0,0
99,*,39,3861,0,0,1,0
9,/,51,0.176470588,0,0,0,1
76,+,17,93,1,0,0,0
33,-,50,-17,0,1,0,0
30,*,11,330,0,0,1,0
53,/,75,0.706666667,0,0,0,1
41,+,83,124,1,0,0,0
76,-,27,49,0,1,0,0
39,*,98,3822,0,0,1,0
36,/,40,0.9,0,0,0,1
90,+,41,131,1,0,0,0
79,-,80,-1,0,1,0,0
52,*,19,988,0,0,1,0
71,/,37,1.918918919,0,0,0,1
59,+,4,63,1,0,0,0
99,-,10,89,0,1,0,0
33,*,35,1155,0,0,1,0
0,/,82,0,0,0,0,1
45,+,14,59,1,0,0,0
78,-,87,-9,0,1,0,0
43,*,11,473,0,0,1,0
15,/,43,0.348837209,0,0,0,1
54,+,26,80,1,0,0,0
60,-,63,-3,0,1,0,0
37,*,23,851,0,0,1,0
84,/,61,1.37704918,0,0,0,1
12,+,98,110,1,0,0,0
75,-,32,43,0,1,0,0
85,*,78,6630,0,0,1,0
82,/,57,1.438596491,0,0,0,1
23,+,14,37,1,0,0,0
96,-,89,7,0,1,0,0
14,*,59,826,0,0,1,0
84,/,62,1.35483871,0,0,0,1
100,+,50,150,1,0,0,0
58,-,68,-10,0,1,0,0
21,*,93,1953,0,0,1,0
17,/,10,1.7,0,0,0,1
78,+,27,105,1,0,0,0
97,-,1,96,0,1,0,0
98,*,85,8330,0,0,1,0
6,/,65,0.092307692,0,0,0,1
99,+,18,117,1,0,0,0
3,-,68,-65,0,1,0,0
90,*,66,5940,0,0,1,0
55,/,99,0.555555556,0,0,0,1
47,+,94,141,1,0,0,0
6,-,19,-13,0,1,0,0
33,*,48,1584,0,0,1,0
85,/,76,1.118421053,0,0,0,1
82,+,63,145,1,0,0,0
79,-,92,-13,0,1,0,0
84,*,7,588,0,0,1,0
49,/,22,2.227272727,0,0,0,1
80,+,53,133,1,0,0,0
47,-,91,-44,0,1,0,0
17,*,25,425,0,0,1,0
47,/,86,0.546511628,0,0,0,1
48,+,50,98,1,0,0,0
98,-,5,93,0,1,0,0
33,*,58,1914,0,0,1,0
60,/,23,2.608695652,0,0,0,1
24,+,5,29,1,0,0,0
81,-,99,-18,0,1,0,0
11,*,98,1078,0,0,1,0
76,/,80,0.95,0,0,0,1
95,+,39,134,1,0,0,0
83,-,75,8,0,1,0,0
4,*,91,364,0,0,1,0
1,/,59,0.016949153,0,0,0,1
50,+,92,142,1,0,0,0
65,-,56,9,0,1,0,0
92,*,67,6164,0,0,1,0
11,/,76,0.144736842,0,0,0,1
16,+,6,22,1,0,0,0
98,-,37,61,0,1,0,0
96,*,92,8832,0,0,1,0
16,/,36,0.444444444,0,0,0,1
36,+,38,74,1,0,0,0
49,-,14,35,0,1,0,0
12,*,64,768,0,0,1,0
30,/,83,0.361445783,0,0,0,1
68,+,38,106,1,0,0,0
74,-,92,-18,0,1,0,0
7,*,37,259,0,0,1,0
21,/,18,1.166666667,0,0,0,1
68,+,9,77,1,0,0,0
13,-,6,7,0,1,0,0
81,*,97,7857,0,0,1,0
26,/,96,0.270833333,0,0,0,1
62,+,59,121,1,0,0,0
12,-,93,-81,0,1,0,0
98,*,48,4704,0,0,1,0
34,/,53,0.641509434,0,0,0,1
86,+,57,143,1,0,0,0
48,-,87,-39,0,1,0,0
91,*,96,8736,0,0,1,0
91,/,28,3.25,0,0,0,1
86,+,77,163,1,0,0,0
75,-,81,-6,0,1,0,0
71,*,75,5325,0,0,1,0
38,/,73,0.520547945,0,0,0,1
24,+,81,105,1,0,0,0
2,-,89,-87,0,1,0,0
76,*,21,1596,0,0,1,0
9,/,34,0.264705882,0,0,0,1
80,+,56,136,1,0,0,0
60,-,41,19,0,1,0,0
17,*,65,1105,0,0,1,0
27,/,30,0.9,0,0,0,1
97,+,90,187,1,0,0,0
47,-,28,19,0,1,0,0
1,*,56,56,0,0,1,0
68,/,37,1.837837838,0,0,0,1
8,+,10,18,1,0,0,0
74,-,80,-6,0,1,0,0
75,*,57,4275,0,0,1,0
82,/,19,4.315789474,0,0,0,1
37,+,89,126,1,0,0,0
71,-,34,37,0,1,0,0
83,*,54,4482,0,0,1,0
56,/,20,2.8,0,0,0,1
27,+,88,115,1,0,0,0
70,-,41,29,0,1,0,0
57,*,15,855,0,0,1,0
10,/,65,0.153846154,0,0,0,1
23,+,67,90,1,0,0,0
78,-,87,-9,0,1,0,0
43,*,50,2150,0,0,1,0
41,/,79,0.518987342,0,0,0,1
38,+,84,122,1,0,0,0
36,-,12,24,0,1,0,0
31,*,43,1333,0,0,1,0
38,/,47,0.808510638,0,0,0,1
20,+,27,47,1,0,0,0
78,-,78,0,0,1,0,0
13,*,18,234,0,0,1,0
30,/,19,1.578947368,0,0,0,1
61,+,81,142,1,0,0,0
27,-,0,27,0,1,0,0
53,*,89,4717,0,0,1,0
50,/,37,1.351351351,0,0,0,1
18,+,64,82,1,0,0,0
56,-,20,36,0,1,0,0
20,*,31,620,0,0,1,0
86,/,21,4.095238095,0,0,0,1
6,+,40,46,1,0,0,0
46,-,25,21,0,1,0,0
24,*,80,1920,0,0,1,0
30,/,50,0.6,0,0,0,1
64,+,19,83,1,0,0,0
13,-,8,5,0,1,0,0
49,*,81,3969,0,0,1,0
75,/,97,0.773195876,0,0,0,1
62,+,78,140,1,0,0,0
21,-,27,-6,0,1,0,0
35,*,69,2415,0,0,1,0
93,/,83,1.120481928,0,0,0,1
67,+,98,165,1,0,0,0
23,-,89,-66,0,1,0,0
94,*,72,6768,0,0,1,0
41,/,48,0.854166667,0,0,0,1
0,+,79,79,1,0,0,0
95,-,60,35,0,1,0,0
23,*,32,736,0,0,1,0
81,/,64,1.265625,0,0,0,1
46,+,85,131,1,0,0,0
43,-,82,-39,0,1,0,0
38,*,6,228,0,0,1,0
56,/,71,0.788732394,0,0,0,1
16,+,3,19,1,0,0,0
78,-,65,13,0,1,0,0
70,*,100,7000,0,0,1,0
44,/,25,1.76,0,0,0,1
80,+,18,98,1,0,0,0
72,-,28,44,0,1,0,0
29,*,62,1798,0,0,1,0
10,/,87,0.114942529,0,0,0,1
19,+,3,22,1,0,0,0
52,-,6,46,0,1,0,0
44,*,47,2068,0,0,1,0
61,/,96,0.635416667,0,0,0,1
51,+,23,74,1,0,0,0
72,-,98,-26,0,1,0,0
55,*,72,3960,0,0,1,0
64,/,95,0.673684211,0,0,0,1
24,+,20,44,1,0,0,0
95,-,38,57,0,1,0,0
71,*,99,7029,0,0,1,0
26,/,36,0.722222222,0,0,0,1
18,+,40,58,1,0,0,0
33,-,94,-61,0,1,0,0
8,*,57,456,0,0,1,0
81,/,41,1.975609756,0,0,0,1
69,+,96,165,1,0,0,0
26,-,65,-39,0,1,0,0
12,*,44,528,0,0,1,0
41,/,75,0.546666667,0,0,0,1
24,+,95,119,1,0,0,0
12,-,5,7,0,1,0,0
39,*,39,1521,0,0,1,0
84,/,23,3.652173913,0,0,0,1
90,+,79,169,1,0,0,0
72,-,84,-12,0,1,0,0
8,*,92,736,0,0,1,0
27,/,28,0.964285714,0,0,0,1
29,+,8,37,1,0,0,0
90,-,57,33,0,1,0,0
1,*,7,7,0,0,1,0
82,/,38,2.157894737,0,0,0,1
20,+,60,80,1,0,0,0
29,-,8,21,0,1,0,0
21,*,77,1617,0,0,1,0
99,/,46,2.152173913,0,0,0,1
61,+,77,138,1,0,0,0
68,-,17,51,0,1,0,0
73,*,98,7154,0,0,1,0
2,/,4,0.5,0,0,0,1
43,+,66,109,1,0,0,0
6,-,21,-15,0,1,0,0
94,*,92,8648,0,0,1,0
30,/,20,1.5,0,0,0,1
5,+,87,92,1,0,0,0
42,-,83,-41,0,1,0,0
42,*,76,3192,0,0,1,0
80,/,67,1.194029851,0,0,0,1
17,+,32,49,1,0,0,0
74,-,1,73,0,1,0,0
81,*,68,5508,0,0,1,0
96,/,8,12,0,0,0,1
66,+,43,109,1,0,0,0
54,-,49,5,0,1,0,0
7,*,31,217,0,0,1,0
32,/,17,1.882352941,0,0,0,1
68,+,50,118,1,0,0,0
27,-,49,-22,0,1,0,0
8,*,13,104,0,0,1,0
99,/,73,1.356164384,0,0,0,1
88,+,60,148,1,0,0,0
53,-,91,-38,0,1,0,0
68,*,51,3468,0,0,1,0
49,/,69,0.710144928,0,0,0,1
45,+,77,122,1,0,0,0
17,-,75,-58,0,1,0,0
28,*,4,112,0,0,1,0
83,/,11,7.545454545,0,0,0,1
83,+,90,173,1,0,0,0
49,-,25,24,0,1,0,0
80,*,100,8000,0,0,1,0
74,/,96,0.770833333,0,0,0,1
19,+,58,77,1,0,0,0
42,-,92,-50,0,1,0,0
69,*,96,6624,0,0,1,0
54,/,83,0.65060241,0,0,0,1
20,+,95,115,1,0,0,0
24,-,21,3,0,1,0,0
78,*,64,4992,0,0,1,0
48,/,28,1.714285714,0,0,0,1
88,+,92,180,1,0,0,0
29,-,11,18,0,1,0,0
58,*,95,5510,0,0,1,0
65,/,69,0.942028986,0,0,0,1
10,+,48,58,1,0,0,0
57,-,62,-5,0,1,0,0
50,*,42,2100,0,0,1,0
50,/,7,7.142857143,0,0,0,1
6,+,7,13,1,0,0,0
44,-,37,7,0,1,0,0
58,*,67,3886,0,0,1,0
98,/,84,1.166666667,0,0,0,1
96,+,88,184,1,0,0,0
67,-,64,3,0,1,0,0
41,*,73,2993,0,0,1,0
49,/,100,0.49,0,0,0,1
44,+,72,116,1,0,0,0
96,-,22,74,0,1,0,0
74,*,98,7252,0,0,1,0
18,/,37,0.486486486,0,0,0,1
24,+,53,77,1,0,0,0
31,-,65,-34,0,1,0,0
26,*,96,2496,0,0,1,0
13,/,81,0.160493827,0,0,0,1
75,+,62,137,1,0,0,0
45,-,51,-6,0,1,0,0
4,*,10,40,0,0,1,0
91,/,54,1.685185185,0,0,0,1
23,+,47,70,1,0,0,0
35,-,52,-17,0,1,0,0
28,*,51,1428,0,0,1,0
82,/,88,0.931818182,0,0,0,1
44,+,59,103,1,0,0,0
55,-,31,24,0,1,0,0
88,*,94,8272,0,0,1,0
35,/,17,2.058823529,0,0,0,1
25,+,85,110,1,0,0,0
79,-,39,40,0,1,0,0
34,*,16,544,0,0,1,0
16,/,51,0.31372549,0,0,0,1
70,+,75,145,1,0,0,0
80,-,66,14,0,1,0,0
25,*,1,25,0,0,1,0
12,/,95,0.126315789,0,0,0,1
10,+,70,80,1,0,0,0
17,-,55,-38,0,1,0,0
3,*,5,15,0,0,1,0
73,/,45,1.622222222,0,0,0,1
5,+,51,56,1,0,0,0
37,-,5,32,0,1,0,0
62,*,67,4154,0,0,1,0
68,/,83,0.819277108,0,0,0,1
35,+,59,94,1,0,0,0
30,-,17,13,0,1,0,0
23,*,96,2208,0,0,1,0
43,/,85,0.505882353,0,0,0,1
82,+,32,114,1,0,0,0
49,-,75,-26,0,1,0,0
42,*,21,882,0,0,1,0
23,/,8,2.875,0,0,0,1
37,+,61,98,1,0,0,0
19,-,84,-65,0,1,0,0
70,*,89,6230,0,0,1,0
91,/,29,3.137931034,0,0,0,1
18,+,91,109,1,0,0,0
97,-,85,12,0,1,0,0
31,*,99,3069,0,0,1,0
65,/,30,2.166666667,0,0,0,1
2,+,19,21,1,0,0,0
40,-,90,-50,0,1,0,0
17,*,5,85,0,0,1,0
6,/,9,0.666666667,0,0,0,1
89,+,84,173,1,0,0,0
18,-,20,-2,0,1,0,0
29,*,90,2610,0,0,1,0
69,/,94,0.734042553,0,0,0,1
73,+,42,115,1,0,0,0
14,-,7,7,0,1,0,0
81,*,41,3321,0,0,1,0
3,/,83,0.036144578,0,0,0,1
20,+,21,41,1,0,0,0
43,-,8,35,0,1,0,0
100,*,62,6200,0,0,1,0
47,/,1,47,0,0,0,1
86,+,11,97,1,0,0,0
78,-,22,56,0,1,0,0
7,*,78,546,0,0,1,0
32,/,24,1.333333333,0,0,0,1
38,+,28,66,1,0,0,0
5,-,92,-87,0,1,0,0
15,*,16,240,0,0,1,0
58,/,66,0.878787879,0,0,0,1
84,+,40,124,1,0,0,0
99,-,30,69,0,1,0,0
9,*,62,558,0,0,1,0
38,/,17,2.235294118,0,0,0,1
63,+,31,94,1,0,0,0
45,-,58,-13,0,1,0,0
88,*,97,8536,0,0,1,0
57,/,56,1.017857143,0,0,0,1
43,+,6,49,1,0,0,0
43,-,47,-4,0,1,0,0
22,*,41,902,0,0,1,0
93,/,4,23.25,0,0,0,1
89,+,26,115,1,0,0,0
84,-,50,34,0,1,0,0
16,*,17,272,0,0,1,0
55,/,56,0.982142857,0,0,0,1
57,+,94,151,1,0,0,0
99,-,32,67,0,1,0,0
3,*,19,57,0,0,1,0
55,/,36,1.527777778,0,0,0,1
78,+,29,107,1,0,0,0
37,-,58,-21,0,1,0,0
53,*,28,1484,0,0,1,0
59,/,41,1.43902439,0,0,0,1
34,+,22,56,1,0,0,0
72,-,63,9,0,1,0,0
52,*,75,3900,0,0,1,0
30,/,53,0.566037736,0,0,0,1
51,+,10,61,1,0,0,0
27,-,91,-64,0,1,0,0
88,*,79,6952,0,0,1,0
99,/,2,49.5,0,0,0,1
58,+,17,75,1,0,0,0
75,-,89,-14,0,1,0,0
50,*,27,1350,0,0,1,0
46,/,51,0.901960784,0,0,0,1
24,+,81,105,1,0,0,0
95,-,5,90,0,1,0,0
45,*,89,4005,0,0,1,0
82,/,78,1.051282051,0,0,0,1
91,+,38,129,1,0,0,0
76,-,34,42,0,1,0,0
49,*,46,2254,0,0,1,0
49,/,82,0.597560976,0,0,0,1
25,+,96,121,1,0,0,0
81,-,67,14,0,1,0,0
37,*,21,777,0,0,1,0
25,/,92,0.27173913,0,0,0,1
18,+,67,85,1,0,0,0
59,-,67,-8,0,1,0,0
54,*,61,3294,0,0,1,0
95,/,84,1.130952381,0,0,0,1
36,+,44,80,1,0,0,0
52,-,45,7,0,1,0,0
87,*,78,6786,0,0,1,0
17,/,81,0.209876543,0,0,0,1
37,+,62,99,1,0,0,0
55,-,22,33,0,1,0,0
8,*,66,528,0,0,1,0
51,/,37,1.378378378,0,0,0,1
32,+,53,85,1,0,0,0
39,-,59,-20,0,1,0,0
20,*,80,1600,0,0,1,0
98,/,50,1.96,0,0,0,1
75,+,19,94,1,0,0,0
52,-,19,33,0,1,0,0
99,*,5,495,0,0,1,0
32,/,15,2.133333333,0,0,0,1
88,+,91,179,1,0,0,0
18,-,68,-50,0,1,0,0
88,*,90,7920,0,0,1,0
26,/,47,0.553191489,0,0,0,1
63,+,61,124,1,0,0,0
62,-,71,-9,0,1,0,0
59,*,5,295,0,0,1,0
21,/,60,0.35,0,0,0,1
25,+,72,97,1,0,0,0
53,-,76,-23,0,1,0,0
8,*,72,576,0,0,1,0
18,/,80,0.225,0,0,0,1
6,+,56,62,1,0,0,0
93,-,69,24,0,1,0,0
77,*,93,7161,0,0,1,0
15,/,50,0.3,0,0,0,1
99,+,6,105,1,0,0,0
41,-,66,-25,0,1,0,0
37,*,80,2960,0,0,1,0
65,/,4,16.25,0,0,0,1
25,+,62,87,1,0,0,0
10,-,48,-38,0,1,0,0
48,*,10,480,0,0,1,0
48,/,95,0.505263158,0,0,0,1
6,+,22,28,1,0,0,0
71,-,56,15,0,1,0,0
54,*,12,648,0,0,1,0
85,/,67,1.268656716,0,0,0,1
25,+,42,67,1,0,0,0
2,-,82,-80,0,1,0,0
12,*,95,1140,0,0,1,0
74,/,87,0.850574713,0,0,0,1
12,+,97,109,1,0,0,0
51,-,77,-26,0,1,0,0
50,*,23,1150,0,0,1,0
9,/,39,0.230769231,0,0,0,1
94,+,62,156,1,0,0,0
69,-,73,-4,0,1,0,0
89,*,61,5429,0,0,1,0
31,/,20,1.55,0,0,0,1
42,+,88,130,1,0,0,0
35,-,20,15,0,1,0,0
98,*,98,9604,0,0,1,0
27,/,82,0.329268293,0,0,0,1
92,+,5,97,1,0,0,0
69,-,88,-19,0,1,0,0
84,*,93,7812,0,0,1,0
89,/,55,1.618181818,0,0,0,1
97,+,51,148,1,0,0,0
18,-,62,-44,0,1,0,0
87,*,39,3393,0,0,1,0
50,/,77,0.649350649,0,0,0,1
35,+,61,96,1,0,0,0
49,-,4,45,0,1,0,0
42,*,18,756,0,0,1,0
3,/,57,0.052631579,0,0,0,1
6,+,15,21,1,0,0,0
31,-,56,-25,0,1,0,0
17,*,86,1462,0,0,1,0
50,/,83,0.602409639,0,0,0,1
68,+,84,152,1,0,0,0
10,-,84,-74,0,1,0,0
49,*,94,4606,0,0,1,0
13,/,8,1.625,0,0,0,1
26,+,76,102,1,0,0,0
90,-,79,11,0,1,0,0
50,*,74,3700,0,0,1,0
21,/,79,0.265822785,0,0,0,1
46,+,48,94,1,0,0,0
2,-,7,-5,0,1,0,0
90,*,62,5580,0,0,1,0
34,/,83,0.409638554,0,0,0,1
36,+,65,101,1,0,0,0
63,-,36,27,0,1,0,0
54,*,76,4104,0,0,1,0
29,/,96,0.302083333,0,0,0,1
24,+,48,72,1,0,0,0
81,-,5,76,0,1,0,0
0,*,62,0,0,0,1,0
74,/,60,1.233333333,0,0,0,1
51,+,51,102,1,0,0,0
38,-,76,-38,0,1,0,0
44,*,65,2860,0,0,1,0
85,/,70,1.214285714,0,0,0,1
39,+,27,66,1,0,0,0
96,-,56,40,0,1,0,0
2,*,98,196,0,0,1,0
73,/,12,6.083333333,0,0,0,1
93,+,53,146,1,0,0,0
90,-,3,87,0,1,0,0
44,*,55,2420,0,0,1,0
15,/,69,0.217391304,0,0,0,1
96,+,37,133,1,0,0,0
4,-,46,-42,0,1,0,0
66,*,87,5742,0,0,1,0
80,/,78,1.025641026,0,0,0,1
78,+,41,119,1,0,0,0
76,-,91,-15,0,1,0,0
81,*,15,1215,0,0,1,0
1,/,4,0.25,0,0,0,1
19,+,94,113,1,0,0,0
93,-,7,86,0,1,0,0
17,*,85,1445,0,0,1,0
6,/,99,0.060606061,0,0,0,1
35,+,79,114,1,0,0,0
93,-,74,19,0,1,0,0
14,*,48,672,0,0,1,0
45,/,57,0.789473684,0,0,0,1
83,+,37,120,1,0,0,0
71,-,66,5,0,1,0,0
95,*,3,285,0,0,1,0
76,/,96,0.791666667,0,0,0,1
36,+,29,65,1,0,0,0
64,-,96,-32,0,1,0,0
3,*,64,192,0,0,1,0
84,/,56,1.5,0,0,0,1
43,+,76,119,1,0,0,0
94,-,89,5,0,1,0,0
93,*,43,3999,0,0,1,0
69,/,22,3.136363636,0,0,0,1
46,+,21,67,1,0,0,0
47,-,16,31,0,1,0,0
96,*,73,7008,0,0,1,0
75,/,83,0.903614458,0,0,0,1
4,+,62,66,1,0,0,0
14,-,75,-61,0,1,0,0
39,*,24,936,0,0,1,0
86,/,43,2,0,0,0,1
80,+,7,87,1,0,0,0
79,-,45,34,0,1,0,0
44,*,87,3828,0,0,1,0
84,/,69,1.217391304,0,0,0,1
25,+,92,117,1,0,0,0
23,-,83,-60,0,1,0,0
1,*,36,36,0,0,1,0
6,/,20,0.3,0,0,0,1
89,+,46,135,1,0,0,0
95,-,65,30,0,1,0,0
58,*,99,5742,0,0,1,0
22,/,68,0.323529412,0,0,0,1
41,+,98,139,1,0,0,0
76,-,28,48,0,1,0,0
45,*,67,3015,0,0,1,0
20,/,21,0.952380952,0,0,0,1
66,+,95,161,1,0,0,0
90,-,56,34,0,1,0,0
6,*,64,384,0,0,1,0
51,/,78,0.653846154,0,0,0,1
22,+,72,94,1,0,0,0
89,-,68,21,0,1,0,0
18,*,1,18,0,0,1,0
4,/,95,0.042105263,0,0,0,1
13,+,52,65,1,0,0,0
37,-,6,31,0,1,0,0
34,*,50,1700,0,0,1,0
84,/,18,4.666666667,0,0,0,1
98,+,88,186,1,0,0,0
24,-,17,7,0,1,0,0
84,*,74,6216,0,0,1,0
21,/,93,0.225806452,0,0,0,1
15,+,81,96,1,0,0,0
90,-,97,-7,0,1,0,0
52,*,100,5200,0,0,1,0
63,/,38,1.657894737,0,0,0,1
20,+,90,110,1,0,0,0
33,-,61,-28,0,1,0,0
47,*,89,4183,0,0,1,0
3,/,31,0.096774194,0,0,0,1
10,+,70,80,1,0,0,0
96,-,59,37,0,1,0,0
5,*,78,390,0,0,1,0
74,/,64,1.15625,0,0,0,1
9,+,89,98,1,0,0,0
37,-,10,27,0,1,0,0
99,*,75,7425,0,0,1,0
29,/,51,0.568627451,0,0,0,1
78,+,54,132,1,0,0,0
83,-,53,30,0,1,0,0
2,*,91,182,0,0,1,0
5,/,21,0.238095238,0,0,0,1
46,+,47,93,1,0,0,0
79,-,6,73,0,1,0,0
5,*,81,405,0,0,1,0
29,/,93,0.311827957,0,0,0,1
13,+,48,61,1,0,0,0
85,-,83,2,0,1,0,0
68,*,84,5712,0,0,1,0
23,/,10,2.3,0,0,0,1
46,+,23,69,1,0,0,0
12,-,99,-87,0,1,0,0
14,*,85,1190,0,0,1,0
8,/,22,0.363636364,0,0,0,1
15,+,48,63,1,0,0,0
56,-,4,52,0,1,0,0
75,*,66,4950,0,0,1,0
26,/,3,8.666666667,0,0,0,1
94,+,60,154,1,0,0,0
66,-,48,18,0,1,0,0
73,*,10,730,0,0,1,0
46,/,79,0.582278481,0,0,0,1
13,+,5,18,1,0,0,0
70,-,41,29,0,1,0,0
20,*,9,180,0,0,1,0
36,/,61,0.590163934,0,0,0,1
40,+,37,77,1,0,0,0
45,-,40,5,0,1,0,0
19,*,13,247,0,0,1,0
84,/,44,1.909090909,0,0,0,1
92,+,41,133,1,0,0,0
80,-,20,60,0,1,0,0
37,*,82,3034,0,0,1,0
57,/,79,0.721518987,0,0,0,1
77,+,44,121,1,0,0,0
14,-,35,-21,0,1,0,0
4,*,92,368,0,0,1,0
60,/,88,0.681818182,0,0,0,1
83,+,56,139,1,0,0,0
25,-,82,-57,0,1,0,0
92,*,21,1932,0,0,1,0
75,/,18,4.166666667,0,0,0,1
65,+,76,141,1,0,0,0
52,-,3,49,0,1,0,0
46,*,0,0,0,0,1,0
14,/,15,0.933333333,0,0,0,1
49,+,33,82,1,0,0,0
46,-,81,-35,0,1,0,0
2,*,8,16,0,0,1,0
47,/,38,1.236842105,0,0,0,1
16,+,60,76,1,0,0,0
98,-,7,91,0,1,0,0
34,*,5,170,0,0,1,0
39,/,52,0.75,0,0,0,1
36,+,51,87,1,0,0,0
3,-,90,-87,0,1,0,0
91,*,97,8827,0,0,1,0
62,/,18,3.444444444,0,0,0,1
33,+,6,39,1,0,0,0
8,-,63,-55,0,1,0,0
58,*,19,1102,0,0,1,0
46,/,51,0.901960784,0,0,0,1
19,+,62,81,1,0,0,0
43,-,11,32,0,1,0,0
90,*,26,2340,0,0,1,0
60,/,60,1,0,0,0,1
93,+,57,150,1,0,0,0
6,-,9,-3,0,1,0,0
78,*,78,6084,0,0,1,0
17,/,67,0.253731343,0,0,0,1
92,+,94,186,1,0,0,0
13,-,82,-69,0,1,0,0
40,*,78,3120,0,0,1,0
42,/,9,4.666666667,0,0,0,1
64,+,73,137,1,0,0,0
44,-,23,21,0,1,0,0
1,*,53,53,0,0,1,0
62,/,16,3.875,0,0,0,1
42,+,22,64,1,0,0,0
51,-,75,-24,0,1,0,0
80,*,45,3600,0,0,1,0
23,/,33,0.696969697,0,0,0,1
33,+,74,107,1,0,0,0
68,-,82,-14,0,1,0,0
53,*,90,4770,0,0,1,0
60,/,26,2.307692308,0,0,0,1
72,+,99,171,1,0,0,0
15,-,59,-44,0,1,0,0
89,*,43,3827,0,0,1,0
64,/,4,16,0,0,0,1
19,+,14,33,1,0,0,0
87,-,43,44,0,1,0,0
97,*,59,5723,0,0,1,0
1,/,79,0.012658228,0,0,0,1
99,+,49,148,1,0,0,0
81,-,37,44,0,1,0,0
92,*,7,644,0,0,1,0
54,/,95,0.568421053,0,0,0,1
83,+,91,174,1,0,0,0
30,-,95,-65,0,1,0,0
94,*,27,2538,0,0,1,0
57,/,76,0.75,0,0,0,1
31,+,25,56,1,0,0,0
84,-,57,27,0,1,0,0
1,*,27,27,0,0,1,0
24,/,93,0.258064516,0,0,0,1
8,+,7,15,1,0,0,0
60,-,40,20,0,1,0,0
55,*,89,4895,0,0,1,0
70,/,58,1.206896552,0,0,0,1
23,+,28,51,1,0,0,0
10,-,48,-38,0,1,0,0
68,*,90,6120,0,0,1,0
55,/,47,1.170212766,0,0,0,1
19,+,3,22,1,0,0,0
19,-,16,3,0,1,0,0
30,*,71,2130,0,0,1,0
47,/,63,0.746031746,0,0,0,1
50,+,54,104,1,0,0,0
78,-,3,75,0,1,0,0
55,*,8,440,0,0,1,0
97,/,25,3.88,0,0,0,1
23,+,92,115,1,0,0,0
68,-,94,-26,0,1,0,0
68,*,82,5576,0,0,1,0
89,/,95,0.936842105,0,0,0,1
66,+,3,69,1,0,0,0
7,-,37,-30,0,1,0,0
63,*,61,3843,0,0,1,0
54,/,38,1.421052632,0,0,0,1
21,+,1,22,1,0,0,0
96,-,7,89,0,1,0,0
54,*,86,4644,0,0,1,0
47,/,7,6.714285714,0,0,0,1
26,+,99,125,1,0,0,0
40,-,48,-8,0,1,0,0
68,*,72,4896,0,0,1,0
20,/,18,1.111111111,0,0,0,1
41,+,51,92,1,0,0,0
25,-,11,14,0,1,0,0
29,*,68,1972,0,0,1,0
42,/,58,0.724137931,0,0,0,1
64,+,22,86,1,0,0,0
47,-,49,-2,0,1,0,0
100,*,10,1000,0,0,1,0
96,/,96,1,0,0,0,1
5,+,42,47,1,0,0,0
86,-,82,4,0,1,0,0
98,*,29,2842,0,0,1,0
73,/,30,2.433333333,0,0,0,1
24,+,95,119,1,0,0,0
36,-,46,-10,0,1,0,0
19,*,31,589,0,0,1,0
50,/,42,1.19047619,0,0,0,1
48,+,10,58,1,0,0,0
99,-,36,63,0,1,0,0
65,*,5,325,0,0,1,0
18,/,11,1.636363636,0,0,0,1
41,+,17,58,1,0,0,0
69,-,70,-1,0,1,0,0
99,*,4,396,0,0,1,0
49,/,95,0.515789474,0,0,0,1
43,+,81,124,1,0,0,0
86,-,43,43,0,1,0,0
76,*,61,4636,0,0,1,0
98,/,73,1.342465753,0,0,0,1
96,+,18,114,1,0,0,0
58,-,29,29,0,1,0,0
64,*,3,192,0,0,1,0
87,/,45,1.933333333,0,0,0,1
7,+,53,60,1,0,0,0
76,-,87,-11,0,1,0,0
84,*,61,5124,0,0,1,0
16,/,47,0.340425532,0,0,0,1
97,+,58,155,1,0,0,0
5,-,24,-19,0,1,0,0
30,*,59,1770,0,0,1,0
16,/,76,0.210526316,0,0,0,1
32,+,15,47,1,0,0,0
65,-,29,36,0,1,0,0
72,*,34,2448,0,0,1,0
69,/,88,0.784090909,0,0,0,1
88,+,2,90,1,0,0,0
51,-,62,-11,0,1,0,0
84,*,23,1932,0,0,1,0
76,/,68,1.117647059,0,0,0,1
25,+,43,68,1,0,0,0
61,-,53,8,0,1,0,0
42,*,47,1974,0,0,1,0
90,/,39,2.307692308,0,0,0,1
16,+,43,59,1,0,0,0
88,-,40,48,0,1,0,0
42,*,4,168,0,0,1,0
38,/,8,4.75,0,0,0,1
36,+,42,78,1,0,0,0
6,-,84,-78,0,1,0,0
